Vannlokalitet_kode,Betegnelse,Aktivitet_id,Oppdragsgiver,Oppdragstaker,Parameter_id,VitenskapligNavn,Provetakmetode_id,Analysemetode_id,Tid_provetak,Listenavn,Provenr,Ant_verdier,Kommentar,source_file,date,year,value,upper_m,lower_m
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,12,12
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,13,13
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,14,14
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,15,15
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,17,17
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,2,2
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,3,3
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,4,4
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,5,5
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,6,6
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,7,7
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,8,8
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Membranipora membranacea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Dominerende (> 80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,4,9,9
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,10,10
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,17,17
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,21,21
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,22,22
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,23,23
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,25,25
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,6,6
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,7,7
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,8,8
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Microporella ciliata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,9,9
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Reteporella beaniana,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Escharoides coccinea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Escharoides coccinea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,3,3
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Escharoides coccinea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,4,4
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,17,17
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,21,21
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,22,22
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,23,23
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,25,25
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Parasmittina trispinosa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Smittoidea reticulata,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,14,14
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Umbonula littoralis,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,1,1
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Umbonula littoralis,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,2,2
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Umbonula littoralis,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,3,3
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Umbonula littoralis,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,4,4
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonidium diaphanum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,1,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,10,10
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,11,11
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,12,12
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,13,13
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,14,14
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,15,15
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,17,17
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,21,21
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,22,22
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,23,23
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,25,25
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,3,3
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,8,8
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisia eburnea,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,9,9
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,17,17
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,21,21
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,22,22
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,23,23
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,25,25
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Crisidia cornuta,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Semibalanus balanoides,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Dominerende (> 80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,4,0,0
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Balanus balanus,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,16,16
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,18,18
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,19,19
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,20,20
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,21,21
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,22,22
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,23,23
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Alcyonium digitatum,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,3,3
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Caryophyllia smithii,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,12,12
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Filograna implexa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,24,24
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Filograna implexa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,25,25
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Filograna implexa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,26,26
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Filograna implexa,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,2,4,4
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,10,10
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,11,11
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,12,12
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,13,13
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,14,14
02.61-43174,HR176,OEKK,Miljødirektoratet,NIVA,MHRFORSK,Spirobranchus triqueter,UKJENT,NS-EN ISO 19493:2007,2024-08-31 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2024.xlsx,2024-08-31,2024,3,20,20
